polarity,z_low_mm,z_high_mm,z_center_mm,number_of_mothers,number_of_photons,c2,c2_low,c2_high,s2,s2_low,s2_high,a2,a2_low,a2_high
MUPLUS,-121000.0,-120000.0,-120500.0,1688,11973,-0.001305413616610474,-0.009274397849537805,0.0063904598037276385,0.01580851990879907,0.008440783593037493,0.02211626305334788,0.015862326639472804,0.010727326994895989,0.023630267444742798
MUPLUS,-120000.0,-119000.0,-119500.0,1717,12244,0.0003325494801156078,-0.00579610417627212,0.008014017234034517,-0.00868174045296564,-0.01494844122579377,-0.0014436270890942412,0.00868810718450142,0.005899400311581786,0.017001316771202646
MUPLUS,-119000.0,-118000.0,-118500.0,1694,11986,0.004109821720169732,-0.0036673669691228944,0.011007117529446183,0.0031280222264873604,-0.004058258844899268,0.010174261684296184,0.0051647998626256405,0.004896791354105486,0.015415395731783924
MUPLUS,-118000.0,-117000.0,-117500.0,1707,12222,-0.0036218482234208287,-0.009765405737886477,0.0024502586134635598,-0.0163910669291859,-0.022994648610906707,-0.010494679720747963,0.01678644869025454,0.011938867887894103,0.024361984015588905
MUPLUS,-117000.0,-116000.0,-116500.0,1672,11726,0.0035430976589975955,-0.002916787696366513,0.01077029262953444,0.007481483548608791,0.000778770893484024,0.014076725868427793,0.008278051528548143,0.0064237732660158715,0.01756111376284887
MUPLUS,-116000.0,-115000.0,-115500.0,1709,12607,-0.01175574666326985,-0.019781146631284167,-0.004681948138938094,0.005744324897146685,-0.0009751554220941267,0.012246343776609499,0.013084144914168426,0.00820378654511362,0.022155721134396806
MUPLUS,-115000.0,-114000.0,-114500.0,1649,12592,0.0007600477111145145,-0.006670282163674358,0.007771293130655762,-0.0023497438098289028,-0.008837253080089282,0.004352023613046109,0.002469608976133602,0.004336398209976078,0.013762784272056478
MUPLUS,-114000.0,-113000.0,-113500.0,1677,12264,-0.0034964234326203226,-0.010247558714658538,0.002639516911173122,-0.002124897666265515,-0.009296168994317485,0.00476069217807478,0.0040914749067148285,0.004542202866686036,0.014630087160092184
MUPLUS,-113000.0,-112000.0,-112500.0,1732,12751,-0.01173957458038341,-0.018483706625494728,-0.005618872401455976,-0.009682952208015771,-0.01643293344465771,-0.0032988758133440637,0.015217659964367117,0.010578750304106798,0.023463930396839028
MUPLUS,-112000.0,-111000.0,-111500.0,1675,11965,-0.0009804214529758899,-0.008135845058438713,0.0069691808009361925,0.008532156760189405,0.001557668157089102,0.01543923821557224,0.00858830164851591,0.006399229786226075,0.018057401933660927
MUPLUS,-111000.0,-110000.0,-110500.0,1679,11606,-0.0012915609028854571,-0.007847515843968806,0.004643541466440363,-0.014031028176302151,-0.0212071900248506,-0.0068245157373131565,0.014090347094732874,0.009264189657484958,0.02227076317653435
MUPLUS,-110000.0,-109000.0,-109500.0,1755,12855,-0.002579958706004118,-0.008820085481516055,0.002948034010203949,0.0015155223167780583,-0.005691188863827242,0.008518217507675055,0.0029921555469826057,0.004192678230446334,0.013143715474703142
MUPLUS,-109000.0,-108000.0,-108500.0,1779,13383,-0.002622361535682589,-0.009351264120084702,0.004444961267049737,0.0004255834301056778,-0.007038287934805739,0.0069795456704228095,0.0026566710898807294,0.0041470953453598,0.013149558672214182
MUPLUS,-108000.0,-107000.0,-107500.0,1646,11402,0.00444206002092753,-0.0024493350823069637,0.01156553399061437,-0.004518273106589211,-0.012269838321382625,0.002590334057916893,0.006336141498992112,0.0049355139448495474,0.016277339765174616
MUPLUS,-107000.0,-106000.0,-106500.0,1776,12507,0.007138422263197097,0.0009270148487154836,0.014322971296106827,-0.004274440934911018,-0.010636966377965044,0.0016216092467870185,0.008320331586766897,0.005769415922820671,0.016799977033558577
MUPLUS,-106000.0,-105000.0,-105500.0,1673,10228,-0.008521835004220216,-0.01524126573188699,-0.0011139332095247414,-0.011178054531747503,-0.018603819508047913,-0.004191163468156497,0.01405598004245431,0.009384069697056291,0.02322475751407942
MUPLUS,-105000.0,-104000.0,-104500.0,1729,14895,-0.003750252715606031,-0.010841638464235921,0.0017775701080700818,-0.00555824834159364,-0.011712542593163672,0.0009165734365351003,0.006705111487345968,0.004981196209414455,0.015232020647466022
MUPLUS,-104000.0,-103000.0,-103500.0,1757,12762,0.00415202244059881,-0.0027778189893957637,0.010946317975191631,0.0032875891035951525,-0.0031834196904493915,0.009061011430234552,0.00529599211303356,0.004813985383266743,0.014575575833288928
MUPLUS,-103000.0,-102000.0,-102500.0,1682,13061,-0.010398693924663773,-0.01647181116532099,-0.004728513520790915,-0.00014267763381397945,-0.006256070844475809,0.007506010386659955,0.010399672698985772,0.007154131289249966,0.018029630970441284
MUPLUS,-102000.0,-101000.0,-101500.0,1688,11394,0.006755813863503397,-0.00047926331687953114,0.013607644088632216,-0.017114920133969362,-0.02441432010285418,-0.00979672432707016,0.01840004109099908,0.012742583081758534,0.02663679111619466
MUPLUS,-101000.0,-100000.0,-100500.0,1711,12683,-0.005374030394898248,-0.013133016755977856,0.002557781497348323,-0.0036468418362978617,-0.011396534795773737,0.003421477724923078,0.006494586827833051,0.005284432572203548,0.016635175337189455
MUPLUS,-100000.0,-99000.0,-99500.0,1693,13209,0.00014290507732879018,-0.00629738478263827,0.006870461773629919,-0.00501041173750447,-0.011689456949355517,0.0014970869805677816,0.005012449265623435,0.004866097674685567,0.014575915389816722
MUPLUS,-99000.0,-98000.0,-98500.0,1701,11656,0.009281662060909154,0.0019001071593423636,0.01670558338835484,0.0009647439101765508,-0.006524324042391846,0.007893763727847124,0.00933166552257115,0.006439396184721366,0.018556817967083077
MUPLUS,-98000.0,-97000.0,-97500.0,1726,12798,-0.008294872592682705,-0.01467998956801541,-0.0015760524766365548,0.01058826567659841,0.003176482230782735,0.017772301423315786,0.013450512308721579,0.008778550913972703,0.021384089276421787
MUPLUS,-97000.0,-96000.0,-96500.0,1755,12657,-0.0019463171561031323,-0.009965070624826695,0.00490308646718293,-0.010828108430204219,-0.018149016221030594,-0.0037820753808376303,0.0110016399981276,0.007358190876164766,0.020393699334309488
MUPLUS,-96000.0,-95000.0,-95500.0,1776,11839,0.018629461893837972,0.011698449103331874,0.026483263354022235,0.01282592365278791,0.006474613304880008,0.01962874532728748,0.02261771801046926,0.016566061669541478,0.03089194227370241
MUPLUS,-95000.0,-94000.0,-94500.0,1715,11736,-0.00438899347397991,-0.012760825275668946,0.0037069917368609826,-0.016352111228370162,-0.022931958072776155,-0.008857806302707247,0.016930883182504915,0.011864293376422955,0.025709933434008892
MUPLUS,-94000.0,-93000.0,-93500.0,1778,14620,0.0031980341441746832,-0.0028773005296146613,0.010206599592108184,-0.0027229641514816398,-0.008273062028024608,0.002594744666835374,0.0042002328694444105,0.004005517775055134,0.013392800713761354
MUPLUS,-93000.0,-92000.0,-92500.0,1745,12912,-0.004365346981465127,-0.011274383125156063,0.0024229177217780073,0.00036846609681619554,-0.0062321224419525185,0.006731987592292128,0.004380869951629431,0.00393013598261108,0.014604217986168178
MUPLUS,-92000.0,-91000.0,-91500.0,1685,12337,-0.0016093045887409605,-0.007600494673549875,0.004637694130733719,-0.003701147666368928,-0.01090091945474695,0.0033561511877243672,0.004035883460608207,0.00427205964486277,0.014098417247995782
MUPLUS,-91000.0,-90000.0,-90500.0,1689,11127,0.009561293331092255,0.0025932735986670345,0.016106480655033045,-0.0001999831372854983,-0.0067259524802739164,0.007206233003313609,0.009563384516915952,0.005908833391184897,0.018502643907149133
MUPLUS,-90000.0,-89000.0,-89500.0,1705,12711,0.009195488326407625,0.003195582185202695,0.016743640132613372,-0.0023750303265126574,-0.009288531738210797,0.005106411431682856,0.009497250897652106,0.006268675222495744,0.018855790621509747
MUPLUS,-89000.0,-88000.0,-88500.0,1682,11587,0.010019949305770192,0.0029933480296812634,0.016755344030458575,-0.0040038937872999255,-0.01158872444934959,0.0024439744460102203,0.01079029886287602,0.007264097857894124,0.019655771099959442
MUPLUS,-88000.0,-87000.0,-87500.0,1723,12701,0.0023458978036991164,-0.004323220590013983,0.010070130761031281,0.0005185034497486656,-0.007066252148159541,0.006752103391501114,0.002402515834037646,0.0046646351782248414,0.013986921811528075
MUPLUS,-87000.0,-86000.0,-86500.0,1738,13559,-0.010294734946779734,-0.016713659030110975,-0.003800274408124134,0.0017990243685452123,-0.00559858055985409,0.008990180452814496,0.010450744294215003,0.007039372830797144,0.01902318612506468
MUPLUS,-86000.0,-85000.0,-85500.0,1651,12521,0.0008643010331892803,-0.005856748909873473,0.007814204869306703,-0.005035035246840894,-0.012526391332486182,0.0017972649818821787,0.00510867851923589,0.005180809533667002,0.01496806301658821
MUPLUS,-85000.0,-84000.0,-84500.0,1750,13333,0.0014447544418625536,-0.005090627515962939,0.008598241197357092,-0.004420084709627145,-0.011128011572202584,0.002613539179036287,0.004650211203543476,0.004483561676187633,0.014910283130763972
MUPLUS,-84000.0,-83000.0,-83500.0,1677,11159,-0.0005340010992961826,-0.00657403716572014,0.006804391922401785,0.001829653370211322,-0.004837356356333698,0.00836055666645239,0.0019059875731953712,0.00407310224852261,0.013051446593523034
MUPLUS,-83000.0,-82000.0,-82500.0,1700,13107,0.002090031196072574,-0.006118823512898059,0.008836598865943665,-1.4356390232977884e-05,-0.0066767984365200626,0.006460982624906561,0.0020900805023962776,0.004705555194352854,0.014302715578703615
MUPLUS,-82000.0,-81000.0,-81500.0,1670,12028,0.006849384144211201,-0.00018247977236161625,0.013272548262330834,0.0025375970450805556,-0.003942963917639083,0.00927052934063316,0.007304345413394233,0.004899065200291764,0.01634625910407272
MUPLUS,-81000.0,-80000.0,-80500.0,1737,12375,0.0012686640328258474,-0.0049282586588377895,0.008799378626524005,-0.00042231472231908656,-0.00725033334688321,0.006300479826275363,0.001337108130583832,0.004091315953077054,0.013199824478353085
MUPLUS,-80000.0,-79000.0,-79500.0,1734,11582,-0.0005484934485609624,-0.007463247126965251,0.007194665873985335,0.002157204478835054,-0.004955365046844578,0.009307799671350193,0.0022258428126487985,0.004422125038781751,0.014116966649543932
MUPLUS,-79000.0,-78000.0,-78500.0,1728,13508,-0.002332787602766177,-0.009008745823510632,0.0038054194038075963,-0.009811198980603217,-0.016554358809656545,-0.002822649147413938,0.010084717320609893,0.006184662612512768,0.01845951403976466
MUPLUS,-78000.0,-77000.0,-77500.0,1691,12638,0.0027029996696177495,-0.0032863821609847394,0.00923563647548016,-0.005789153644080689,-0.012455719764396871,0.0009887291646200741,0.006389092825176856,0.004579869111570603,0.015846308649494163
MUPLUS,-77000.0,-76000.0,-76500.0,1686,11376,0.004626576898312464,-0.002358772957095564,0.01289490456564152,-0.000508554239829635,-0.006630015821677334,0.006118002314973347,0.004654443168720323,0.004532262935015431,0.014577775875841097
MUPLUS,-76000.0,-75000.0,-75500.0,1749,12399,0.00514848265985766,-0.0020720272943240575,0.012445647142114916,0.003410780929962591,-0.004259294116781192,0.010938466169915097,0.006175783371447826,0.005291476146359902,0.01730048230660285
MUPLUS,-75000.0,-74000.0,-74500.0,1675,11937,-0.004584047656162243,-0.012012362811731896,0.002013352271214098,0.004907475744923006,-0.0022485548397182375,0.011165771412121753,0.006715415929112222,0.004886001433130337,0.01616693507695744
MUPLUS,-74000.0,-73000.0,-73500.0,1715,12505,0.0005139760355394268,-0.0058840390167681595,0.007125379576385805,-0.004674420468856907,-0.012026557685649806,0.00212833909966159,0.004702592698158883,0.0048046109608771296,0.0143511899543764
MUPLUS,-73000.0,-72000.0,-72500.0,1769,12615,-0.012654601317728456,-0.020200942152101126,-0.006504808838028034,-0.0014923513313275913,-0.007367920687398771,0.004961342433855933,0.012742293632104466,0.008307870063132371,0.021229629803493234
MUPLUS,-72000.0,-71000.0,-71500.0,1732,12581,0.0016845202506611595,-0.004782920097209705,0.008374757233575041,-0.006482053016542959,-0.014323139668577308,0.0005933025162032564,0.006697359164936669,0.0051653253239538795,0.01659257016940604
MUPLUS,-71000.0,-70000.0,-70500.0,1720,14114,-0.011722667583127792,-0.017920738086300486,-0.005928550726677966,-0.004237351873327367,-0.010554950078157608,0.0025962479949208596,0.012464994430921585,0.009436409326175886,0.019900341445472532
MUPLUS,-70000.0,-69000.0,-69500.0,1698,13216,0.00974480474151256,0.0026605717681420305,0.016521445271341563,-0.003389721854706569,-0.009885474604679931,0.0031470819580091984,0.010317530407150784,0.006438439314271541,0.018332880955919714
MUPLUS,-69000.0,-68000.0,-68500.0,1548,11099,0.0018444515120414424,-0.0045748390944249625,0.007763254567227142,0.012387862231619418,0.00487751816083151,0.01986682270365444,0.012524421425752759,0.00770913045460136,0.02160275792142924
MUPLUS,-68000.0,-67000.0,-67500.0,985,3906,0.018200807354630515,0.007959321310008824,0.02852221260872264,0.007670761975343443,-0.002907578033830444,0.017796094899271787,0.019751201929066167,0.012624527284421053,0.0325016635100747
MUPLUS,-67000.0,-66000.0,-66500.0,894,2915,0.0016980156424807986,-0.011413024360480879,0.013238900490153466,0.00010737901925721156,-0.010575218841264887,0.01177710825825874,0.0017014074690931975,0.006934445405698715,0.02334109274826154
MUPLUS,-66000.0,-65000.0,-65500.0,1063,4426,-0.013895559181084094,-0.02466301608161862,-0.0038667590199464833,-0.01336345035702839,-0.028049576479997892,-0.0003568876895955275,0.019278702508202482,0.013145632848005866,0.035168334440128846
MUPLUS,-65000.0,-64000.0,-64500.0,1252,4728,0.003468175022569228,-0.007573101822169617,0.013546737910435524,0.008094011344251457,-0.0019101523707723302,0.019475771792971937,0.008805751394858041,0.008568693288717988,0.023679200083145422
MUPLUS,-64000.0,-63000.0,-63500.0,1640,7400,0.00129507220656976,-0.007644801575747079,0.009840096418594423,0.003665899052535875,-0.005401073821307088,0.012229172146999891,0.0038879336264412865,0.005573140933462972,0.018220825674311814
MUPLUS,-63000.0,-62000.0,-62500.0,1766,8656,0.005746312710131513,-0.0022808684883588912,0.014749923031925311,0.004256054528092092,-0.0033366789754758464,0.01236156221381788,0.007150811835638816,0.0065510667414277034,0.01878349419423693
MUPLUS,-62000.0,-61000.0,-61500.0,1916,10039,-0.006813294504843727,-0.013498124008862224,0.0011418266539273108,-0.0009152661974869948,-0.008856573187455846,0.006970957566599101,0.006874495924938499,0.0058934942949015285,0.016642484049900767
MUPLUS,-61000.0,-60000.0,-60500.0,2118,11341,0.007081679953867139,0.0005031605455050544,0.014110090019280338,-0.010432907187969579,-0.017442002470624517,-0.0034532005755064567,0.012609351425104743,0.008085675263363516,0.022034492834918828
MUPLUS,-60000.0,-59000.0,-59500.0,2451,16343,-0.007128397299600298,-0.012574099386260466,-0.0008595744138186409,0.003560129421005593,-0.002772204356909022,0.009839465564117078,0.007967971483085168,0.005498025337288658,0.015390289205101377
MUPLUS,-59000.0,-58000.0,-58500.0,2503,19041,-0.00018086036392279774,-0.006228903417751904,0.006319233245688317,0.007984694255694707,0.0023135714138144913,0.013396764496516418,0.007986742316374201,0.005470622619128765,0.0150851474326368
MUPLUS,-58000.0,-57000.0,-57500.0,2344,21136,-0.0007588899792454351,-0.006061424790090846,0.00421240948803308,0.005543421342807713,0.00013496985573425906,0.01096790028759778,0.005595125931066718,0.004476960458066524,0.012821200694238795
MUPLUS,-57000.0,-56000.0,-56500.0,1705,11659,0.003674386995115487,-0.0030926699452195248,0.010263790245590355,0.004832035620597097,-0.0017940862213975109,0.012419435330283501,0.006070394388224952,0.005496939445500303,0.015819254759494816
MUPLUS,-56000.0,-55000.0,-55500.0,1217,5249,0.005279219553560016,-0.004568155337315715,0.014875026731460862,-0.019527718201115075,-0.030769984408809913,-0.008509797151707589,0.02022874037692044,0.013330460010254062,0.03285854403759191
MUPLUS,-55000.0,-54000.0,-54500.0,1278,5329,-8.341469429057601e-05,-0.011236658207243249,0.01026812429770194,-0.0021425424807822602,-0.014871854138977897,0.009236131518378517,0.0021441656403319667,0.006898877418353573,0.023057396564975862
MUPLUS,-54000.0,-53000.0,-53500.0,1586,7482,0.0035502367863051052,-0.0052821375191788094,0.011220002905138884,0.002893597779268922,-0.00471828363876046,0.011511257222608626,0.004580075255607056,0.005170767557738216,0.01633963284622087
MUPLUS,-53000.0,-52000.0,-52500.0,1997,11148,0.0006768232817646376,-0.00624620018690851,0.008124761914624955,0.00991604122979152,0.00322254089559853,0.01709885859013346,0.009939112808780468,0.006519301668005257,0.019208250350421334
MUPLUS,-52000.0,-51000.0,-51500.0,2133,12916,-0.005873664864111349,-0.011553560878641638,0.00048815891042389777,0.001661564901804604,-0.005349326356255705,0.008818447919596717,0.006104157342238578,0.005000984399066077,0.014879589273379146
MUPLUS,-51000.0,-50000.0,-50500.0,2268,16338,0.0062159031276150705,-0.001057573643674428,0.014147750927449968,0.009270821391271439,0.0032423953035525806,0.015200125851343045,0.011161791117950152,0.0072080114938137835,0.018966706949972146
MUPLUS,-50000.0,-49000.0,-49500.0,2421,18416,0.0015067769488686037,-0.004108594151402157,0.00740797809615725,-0.0021671605292905025,-0.0076499724118859365,0.003166716359943654,0.002639500243105969,0.003629268012606405,0.01156983680483893
MUPLUS,-49000.0,-48000.0,-48500.0,2474,22772,0.0019712602316817054,-0.002782104207600383,0.006659409587004519,-0.0018330516966467455,-0.006189448269336725,0.0031983377491113236,0.00269182938233264,0.003292973109559905,0.010173263032573297
MUPLUS,-48000.0,-47000.0,-47500.0,2484,33211,0.0004829771859885504,-0.003707098880131473,0.004642527332178225,-0.00643042403035323,-0.010411160141000362,-0.002742864965334518,0.006448536281384303,0.004364818758371574,0.011652934385417292
MUPLUS,-47000.0,-46000.0,-46500.0,2216,50592,0.00423785276537055,0.0012287148801318976,0.007237655826634009,-0.0024549433758038687,-0.007227583373288976,0.0023029153559820225,0.004897565011244069,0.003447584627141526,0.01005713874189893
MUPLUS,-46000.0,-45000.0,-45500.0,1887,51560,0.0011260775453734058,-0.0020453278974116532,0.004227200018822955,-0.0009432314884128703,-0.005119242193194924,0.0023690854048873853,0.0014689235102372598,0.0022200293248131895,0.0071582160724729055
MUPLUS,-45000.0,-44000.0,-44500.0,1888,71392,0.0018068975033471253,-0.0011726140374810352,0.0045605475724208476,0.0005663412183611221,-0.0029314968574917022,0.0041337100677388845,0.0018935735959335815,0.0021511523186892325,0.006694523310532791
MUPLUS,-44000.0,-43000.0,-43500.0,1957,53214,-0.004656234491580513,-0.008288001381844677,-0.0010438397317691288,0.0043195502171119145,0.0009711469951346052,0.007286376573827799,0.006351301734190845,0.00373347991698013,0.010299382187076316
MUPLUS,-43000.0,-42000.0,-42500.0,2109,64042,-0.004301013136381583,-0.006925916492783759,-0.0015622735496901377,-0.0010722401938446943,-0.004387904413315871,0.0022710448146792666,0.00443265304672304,0.003053115850418323,0.008288650391875058
MUPLUS,-42000.0,-41000.0,-41500.0,2191,75350,-0.0020997717318733877,-0.004903804881002869,0.0003542389227564262,0.0019313173540303169,-0.00046715418713794637,0.0042991375962900214,0.0028528981839443957,0.0022118320876462,0.0064263377256470544
MUPLUS,-41000.0,-40000.0,-40500.0,2540,79627,-0.0022104350009750865,-0.005343062443858629,0.0006940484464355096,-0.0010940229937720413,-0.003959109483803053,0.0024019285569509183,0.002466355449735028,0.0022709085870700817,0.006804264883974993
MUPLUS,-40000.0,-39000.0,-39500.0,2749,90368,0.0006231447690502446,-0.0020079756646952367,0.0032215966756512547,-0.0009310633386207631,-0.003439707060036465,0.001410830866232744,0.0011203518838821687,0.0016056912210111835,0.005185247665587106
MUPLUS,-39000.0,-38000.0,-38500.0,2783,94658,-0.007500287513336135,-0.010280057419613024,-0.005043930490017436,0.0027342834740056335,0.0002805322790827558,0.005403985337593255,0.007983145927447793,0.006056098122933381,0.011147085438205301
MUPLUS,-38000.0,-37000.0,-37500.0,3259,82915,-0.0027926640128282183,-0.005326522141323199,-0.0002900165874449877,0.004190072695586357,0.00138357118276557,0.007424450850060789,0.005035442530984156,0.003537043924353585,0.00845301390052521
MUPLUS,-37000.0,-36000.0,-36500.0,3560,105989,0.003427716768804145,0.0007568943567885428,0.0057959035895838425,0.001269221874739768,-0.0011876629600900805,0.0036887510885040553,0.00365515614091369,0.0022534728018764553,0.006476399535315306
MUPLUS,-36000.0,-35000.0,-35500.0,3368,85061,-0.0016521024748180802,-0.004193630833481677,0.001219709471736172,0.0008980038071004018,-0.0016443117018825131,0.0032083411792235145,0.0018803865094354515,0.0017445668533659488,0.005569084862819869
MUPLUS,-35000.0,-34000.0,-34500.0,2981,83720,-0.0024362056757290624,-0.006196095718419426,0.0009389090827436682,-0.0013508187144954354,-0.004202827475391804,0.0018039023985801286,0.0027856434254738345,0.0025257887830041777,0.007187470745609748
MUPLUS,-34000.0,-33000.0,-33500.0,2882,99373,0.0012483828461446968,-0.0030857697288622283,0.004882498030493885,-0.004709189140097756,-0.006927463831938425,-0.0024058922756257884,0.0048718499656458,0.0037618849458642416,0.008601399388339578
MUPLUS,-33000.0,-32000.0,-32500.0,2996,85855,0.0020200743737221567,-0.0005315138348029037,0.004663765101621668,-0.0006278548203546686,-0.0034958392683399286,0.0018125250330002954,0.0021153964523964665,0.0020009320388086373,0.005844466352119484
MUPLUS,-32000.0,-31000.0,-31500.0,3155,96644,-0.006947016654569656,-0.0094362682649697,-0.004545911586612098,-0.0036693208454577158,-0.005903796911843509,-0.0014242228123817972,0.007856523141045197,0.005927057544538043,0.010567189738279092
MUPLUS,-31000.0,-30000.0,-30500.0,3281,106122,-0.0009504944772436231,-0.003279128938080422,0.0010922885136942007,-0.0019276373744119646,-0.00439021586583416,0.0004689631293705685,0.002149238376379056,0.0018414286552844066,0.005534621409731936
MUPLUS,-30000.0,-29000.0,-29500.0,3458,114053,-0.004270666620687707,-0.00628418563859084,-0.0020348840420183678,-1.421895558933117e-05,-0.0022345870531739237,0.0023628903309107414,0.004270690291247331,0.00283855920885354,0.006832055955600027
MUPLUS,-29000.0,-28000.0,-28500.0,3479,120768,-0.002723240909372998,-0.004880107625544109,-0.0006896415945412131,-0.00030207956319530926,-0.002427824415795556,0.0017183675982453384,0.002739943998147214,0.0017869996270825717,0.0055728139213860155
MUPLUS,-28000.0,-27000.0,-27500.0,3624,147362,-0.0049795216253717516,-0.006727585912323082,-0.00293323024000511,-0.0008666081316375549,-0.002692055296345768,0.0012658098174243013,0.005054368929091471,0.0034085136634293516,0.007264583255693085
MUPLUS,-27000.0,-26000.0,-26500.0,3678,152364,-0.0023266833881272924,-0.004309939411322261,-1.233855556050917e-05,0.00015220545679208163,-0.001714571770706121,0.002314460001447474,0.002331656511938408,0.001568009812684561,0.004909201275154815
MUPLUS,-26000.0,-25000.0,-25500.0,3724,172529,-0.004446572967237731,-0.006349830112091243,-0.0026208947984976247,0.000559420174364115,-0.0013433968293582428,0.002303180287115764,0.004481624937949955,0.0030484144803651562,0.006704536045314312
MUPLUS,-25000.0,-24000.0,-24500.0,3714,178686,-0.002551822077298314,-0.0045503391474323324,-0.0007506494831302531,0.0004792765196659974,-0.0013409993541210557,0.002379749611219052,0.0025964402354936335,0.0017422188535295773,0.005078032162426675
MUPLUS,-24000.0,-23000.0,-23500.0,3749,180344,-0.004103297226579627,-0.006071249670507886,-0.0022917153532989714,0.0024571562294308635,0.0007849489818170387,0.0041639541269444325,0.004782746581775681,0.003489237438695767,0.007032132129739374
MUPLUS,-23000.0,-22000.0,-22500.0,3961,231571,-0.00036903884146567077,-0.0018576945347671989,0.0012690713214027175,0.001155187099665295,-0.00031511402263514015,0.0026466156795266985,0.0012127023137371515,0.0011259265611533104,0.0033455133639868936
MUPLUS,-22000.0,-21000.0,-21500.0,3891,230542,2.1315495525955882e-05,-0.0014983073254835563,0.0015166193146016074,-0.0017566680807460714,-0.0030490636674945374,-0.00017811524872346726,0.0017567973976135105,0.0012384384002365122,0.003466440359060836
MUPLUS,-21000.0,-20000.0,-20500.0,4041,274335,0.00023544721159837487,-0.00126999934279928,0.0017260193804996664,0.0020041870425271157,0.0005039199679780109,0.003354202322464012,0.0020179695465697783,0.0012847488089808708,0.003729613156828937
MUPLUS,-20000.0,-19000.0,-19500.0,4113,258267,-0.001460390592552295,-0.0029851297124194767,5.915329266757382e-06,0.0012272484705014885,-0.0002927824889924172,0.0027263507488663294,0.0019075847271257669,0.0012300234272913943,0.003852402709100515
MUPLUS,-19000.0,-18000.0,-18500.0,4208,303811,-0.00047291167005403045,-0.0017283971334334917,0.0009660878412256491,0.0005546384383018035,-0.0008861291434685239,0.001985127976011387,0.0007288821886389841,0.0009167337233612794,0.00284478306290623
MUPLUS,-18000.0,-17000.0,-17500.0,4476,349794,1.2382135517288613e-05,-0.0012629655989661993,0.0013396878276446108,0.0015685257870471456,0.000399010107993592,0.0028761891357215776,0.001568574659336251,0.001075198415834608,0.0032226173429793837
MUPLUS,-17000.0,-16000.0,-16500.0,4489,294555,-0.00041191613479223284,-0.001767173939975747,0.0009965970858041356,0.00023359715567029457,-0.0011629652945304176,0.0016186169802069694,0.00047354253582906864,0.0008506282302575745,0.0027127478456677673
MUPLUS,-16000.0,-15000.0,-15500.0,4278,272893,-0.0024600486989678695,-0.003887738899144868,-0.001095435382107717,0.0011290284534435672,-0.00042594670494505786,0.0025308512509792953,0.0027067591045341808,0.0018989107421870921,0.004435288583233251
MUPLUS,-15000.0,-14000.0,-14500.0,4189,267722,-0.003897359185309053,-0.005266686770897569,-0.0022884582200548838,0.0026929659886868822,0.001108751285872301,0.004324007981698025,0.0047372433371674245,0.003403717206438877,0.006480107424703643
MUPLUS,-14000.0,-13000.0,-13500.0,4277,308319,-0.0033508612872110415,-0.004692080667322234,-0.0021424539300478776,-0.0011318674653783187,-0.002593177233998866,0.00028546673987456917,0.0035368623560030686,0.0025446983950865943,0.005137887235577716
MUPLUS,-13000.0,-12000.0,-12500.0,4278,290202,-0.003293342522904409,-0.004729022698303117,-0.0020556005042467913,-0.0016811081049106838,-0.0031896036298554972,-0.00022889349008784187,0.003697597792292554,0.0026947513944860736,0.005406347947831947
MUPLUS,-12000.0,-11000.0,-11500.0,4091,346039,-0.0012402961921132312,-0.002473855204220149,0.00020766361127886636,0.0010450303632897756,-0.00038660356151616143,0.002170716350877204,0.0016218579174416426,0.0010902967419486014,0.0033737691242984513
MUPLUS,-11000.0,-10000.0,-10500.0,3831,342939,-0.0022521804733416557,-0.0036438950127487047,-0.0009750612439127795,-0.0018942362181042722,-0.0032633398271465414,-0.0006069183874896147,0.002942863866113997,0.002041890323398813,0.004546216281321929
MUPLUS,-10000.0,-9000.0,-9500.0,3551,307722,-0.004285845840239801,-0.005666875192196511,-0.002708056181633633,-0.0006747122486599305,-0.0019904180969085657,0.0007070711334951499,0.004338630104628942,0.003057336479855212,0.005836191695663887
MUPLUS,-9000.0,-8000.0,-8500.0,2853,263929,-0.006204411128150435,-0.007768712378457304,-0.004886505317760704,-0.0025992996696407793,-0.004051347002943845,-0.0009826007979343125,0.006726892017842386,0.005477766731553744,0.008375387290468612
MUPLUS,-8000.0,-7000.0,-7500.0,1935,181519,-0.006665323708630242,-0.008512634297269292,-0.0044712972502642025,-0.0007538647170739123,-0.0026602114105047916,0.0010038309944513085,0.006707820223625357,0.004880378810768097,0.008881445698304588
MUPLUS,-7000.0,-6000.0,-6500.0,702,35661,-0.0039809550448496765,-0.008253983880080997,-0.00015228969473941802,0.006396633780063572,0.0027504891997080475,0.010163556604106654,0.007534250247062708,0.005076478655898947,0.012525748712294808
